fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,PUERTO VARAS,ALERCE,LLANQUIHUE-LA PALOMA,22619,1000,Normal
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,LLANQUIHUE,PUERTO VARAS,LLANQUIHUE-LA PALOMA,22619,200,Estudiante
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,0,Estudiante
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,0,Normal
2026-04-30,LLANQUIHUE,ALERCE,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,LLANQUIHUE,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,500,Estudiante
2026-04-30,LLANQUIHUE,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1500,Normal
2026-04-30,PUERTO VARAS,ALERCE,LLANQUIHUE-LA PALOMA,22619,1000,Normal
2026-04-30,PUERTO VARAS,ALERCE,LLANQUIHUE-LA PALOMA,22619,330,Estudiante
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,0,Discapacitado
2026-04-30,PUERTO VARAS,ALERCE,LLANQUIHUE-LA PALOMA,22619,1000,Normal
2026-04-30,PUERTO VARAS,ALERCE,LLANQUIHUE-LA PALOMA,22619,1000,Normal
2026-04-30,PUERTO VARAS,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,PUERTO VARAS,ALERCE,LLANQUIHUE-LA PALOMA,22619,0,Otros
2026-04-30,PUERTO VARAS,ALERCE,LLANQUIHUE-LA PALOMA,22619,0,Otros
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22620,1200,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22620,900,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22620,900,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22620,900,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22620,0,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22620,900,Normal
2026-04-30,LLANQUIHUE,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1500,Normal
2026-04-30,LLANQUIHUE,PUERTO VARAS,LLANQUIHUE-LA PALOMA,22619,600,Normal
2026-04-30,LLANQUIHUE,ALERCE,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,LLANQUIHUE,ALERCE,LLANQUIHUE-LA PALOMA,22619,400,Estudiante
2026-04-30,LLANQUIHUE,ALERCE,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,LLANQUIHUE,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1500,Normal
2026-04-30,LLANQUIHUE,ALERCE,LLANQUIHUE-LA PALOMA,22619,400,Estudiante
2026-04-30,LLANQUIHUE,ALERCE,LLANQUIHUE-LA PALOMA,22619,0,Discapacitado
2026-04-30,LLANQUIHUE,ALERCE,LLANQUIHUE-LA PALOMA,22619,1200,Normal
2026-04-30,LLANQUIHUE,PUERTO VARAS,LLANQUIHUE-LA PALOMA,22619,600,Normal
2026-04-30,LLANQUIHUE,PUERTO VARAS,LLANQUIHUE-LA PALOMA,22619,600,Normal
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,200,Estudiante
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,600,Normal
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,600,Normal
2026-04-30,LLANQUIHUE,LA PALOMA,LLANQUIHUE-LA PALOMA,22619,1500,Normal
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,600,Normal
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,600,Normal
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,600,Normal
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,600,Normal
2026-04-30,PUERTO VARAS,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,600,Normal
2026-04-30,ALERCE,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1200,Normal
